X,Y,Z
120630,122370,514
120660,122370,535
120690,122370,544
120720,122370,550
120750,122370,556
120780,122370,569
120810,122370,582
120840,122370,593
120870,122370,608
120900,122370,627
120930,122370,666
120960,122370,707
120990,122370,746
121020,122370,777
121050,122370,807
121080,122370,834
121110,122370,880
121140,122370,915
121170,122370,949
121200,122370,991
121230,122370,1021
121260,122370,1038
121290,122370,1050
121320,122370,1064
121350,122370,1085
121380,122370,1108
121410,122370,1117
121440,122370,1118
121470,122370,1124
121500,122370,1133
121530,122370,1145
121560,122370,1157
121590,122370,1178
121620,122370,1194
121650,122370,1219
121680,122370,1245
121710,122370,1267
121740,122370,1284
121770,122370,1297
121800,122370,1316
121830,122370,1331
121860,122370,1331
121890,122370,1334
121920,122370,1335
121950,122370,1322
121980,122370,1299
122010,122370,1280
122040,122370,1255
122070,122370,1220
122100,122370,1199
122130,122370,1196
122160,122370,1199
122190,122370,1216
122220,122370,1234
122250,122370,1249
122280,122370,1249
122310,122370,1244
122340,122370,1227
122370,122370,1206
122400,122370,1200
122430,122370,1188
122460,122370,1160
122490,122370,1139
122520,122370,1115
122550,122370,1077
122580,122370,1034
122610,122370,1006
122640,122370,985
122670,122370,975
122700,122370,990
122730,122370,1007
122760,122370,1015
122790,122370,1013
122820,122370,1002
122850,122370,983
122880,122370,968
122910,122370,963
122940,122370,962
122970,122370,960
123000,122370,950
123030,122370,930
123060,122370,914
123090,122370,896
123120,122370,884
123150,122370,885
123180,122370,890
123210,122370,896
123240,122370,903
123270,122370,907
123300,122370,911
123330,122370,907
123360,122370,887
123390,122370,860
123420,122370,852
123450,122370,868
123480,122370,889
123510,122370,904
123540,122370,928
123570,122370,946
123600,122370,970
123630,122370,994
123660,122370,1029
123690,122370,1060
123720,122370,1098
123750,122370,1142
123780,122370,1195
123810,122370,1229
123840,122370,1244
123870,122370,1254
123900,122370,1259
123930,122370,1256
123960,122370,1246
123990,122370,1210
124020,122370,1228
124050,122370,1235
124080,122370,1240
124110,122370,1246
124140,122370,1260
124170,122370,1273
124200,122370,1283
124230,122370,1301
124260,122370,1316
124290,122370,1327
124320,122370,1337
124350,122370,1335
124380,122370,1339
124410,122370,1341
124440,122370,1346
124470,122370,1361
120000,122400,322
120030,122400,327
120060,122400,333
120090,122400,338
120120,122400,347
120150,122400,355
120180,122400,359
120210,122400,365
120240,122400,378
120270,122400,390
120300,122400,398
120330,122400,402
120360,122400,404
120390,122400,410
120420,122400,420
120450,122400,426
120480,122400,432
120510,122400,445
120540,122400,460
120570,122400,482
120600,122400,497
120630,122400,515
120660,122400,535
120690,122400,549
120720,122400,556
120750,122400,559
120780,122400,574
120810,122400,591
120840,122400,603
120870,122400,615
120900,122400,629
120930,122400,662
120960,122400,711
120990,122400,762
121020,122400,792
121050,122400,812
121080,122400,836
121110,122400,877
121140,122400,912
121170,122400,947
121200,122400,993
121230,122400,1009
121260,122400,1034
121290,122400,1057
121320,122400,1076
121350,122400,1109
121380,122400,1136
121410,122400,1145
121440,122400,1145
121470,122400,1155
121500,122400,1166
121530,122400,1172
121560,122400,1178
121590,122400,1188
121620,122400,1213
121650,122400,1245
121680,122400,1268
121710,122400,1295
121740,122400,1318
121770,122400,1326
121800,122400,1333
121830,122400,1342
121860,122400,1343
121890,122400,1347
121920,122400,1348
121950,122400,1343
121980,122400,1335
122010,122400,1330
122040,122400,1329
122070,122400,1304
122100,122400,1255
122130,122400,1221
122160,122400,1217
122190,122400,1233
122220,122400,1245
122250,122400,1253
122280,122400,1252
122310,122400,1236
122340,122400,1221
122370,122400,1206
122400,122400,1187
122430,122400,1162
122460,122400,1136
122490,122400,1108
122520,122400,1080
122550,122400,1052
122580,122400,1028
122610,122400,1008
122640,122400,995
122670,122400,992
122700,122400,994
122730,122400,1004
122760,122400,1011
122790,122400,1007
122820,122400,989
122850,122400,967
122880,122400,958
122910,122400,962
122940,122400,964
122970,122400,964
123000,122400,961
123030,122400,949
123060,122400,936
123090,122400,924
123120,122400,910
123150,122400,904
123180,122400,906
123210,122400,922
123240,122400,936
123270,122400,947
123300,122400,945
123330,122400,924
123360,122400,893
123390,122400,871
123420,122400,865
123450,122400,881
123480,122400,907
123510,122400,932
123540,122400,945
123570,122400,958
123600,122400,974
123630,122400,987
123660,122400,1006
123690,122400,1040
123720,122400,1075
123750,122400,1120
123780,122400,1163
123810,122400,1184
123840,122400,1195
123870,122400,1197
123900,122400,1192
123930,122400,1187
123960,122400,1187
123990,122400,1177
124020,122400,1174
124050,122400,1178
124080,122400,1187
124110,122400,1191
124140,122400,1197
124170,122400,1209
124200,122400,1226
124230,122400,1247
124260,122400,1270
124290,122400,1299
124320,122400,1331
124350,122400,1361
124380,122400,1377
124410,122400,1386
124440,122400,1398
124470,122400,1414
120000,122430,335
120030,122430,338
120060,122430,335
120090,122430,339
120120,122430,349
120150,122430,360
120180,122430,369
120210,122430,373
120240,122430,386
120270,122430,405
120300,122430,412
120330,122430,410
120360,122430,414
120390,122430,428
120420,122430,442
120450,122430,447
120480,122430,448
120510,122430,456
120540,122430,466
120570,122430,481
120600,122430,498
120630,122430,514
120660,122430,537
120690,122430,558
120720,122430,571
120750,122430,581
120780,122430,593
120810,122430,607
120840,122430,627
120870,122430,639
120900,122430,654
120930,122430,684
120960,122430,726
120990,122430,764
121020,122430,792
121050,122430,818
121080,122430,845
121110,122430,873
121140,122430,904
121170,122430,946
121200,122430,977
121230,122430,1004
121260,122430,1038
121290,122430,1073
121320,122430,1103
121350,122430,1140
121380,122430,1165
121410,122430,1178
121440,122430,1180
121470,122430,1185
121500,122430,1195
121530,122430,1200
121560,122430,1219
121590,122430,1231
121620,122430,1243
121650,122430,1264
121680,122430,1292
121710,122430,1322
121740,122430,1340
121770,122430,1344
121800,122430,1347
121830,122430,1353
121860,122430,1354
121890,122430,1356
121920,122430,1357
121950,122430,1360
121980,122430,1362
122010,122430,1364
122040,122430,1365
122070,122430,1361
122100,122430,1347
122130,122430,1317
122160,122430,1278
122190,122430,1257
122220,122430,1264
122250,122430,1257
122280,122430,1229
122310,122430,1194
122340,122430,1169
122370,122430,1148
122400,122430,1133
122430,122430,1117
122460,122430,1097
122490,122430,1068
122520,122430,1050
122550,122430,1036
122580,122430,1027
122610,122430,1021
122640,122430,1016
122670,122430,1006
122700,122430,1000
122730,122430,994
122760,122430,988
122790,122430,976
122820,122430,960
122850,122430,939
122880,122430,946
122910,122430,960
122940,122430,965
122970,122430,963
123000,122430,957
123030,122430,947
123060,122430,940
123090,122430,937
123120,122430,935
123150,122430,925
123180,122430,920
123210,122430,928
123240,122430,946
123270,122430,955
123300,122430,952
123330,122430,932
123360,122430,900
123390,122430,880
123420,122430,884
123450,122430,908
123480,122430,930
123510,122430,950
123540,122430,970
123570,122430,987
123600,122430,994
123630,122430,997
123660,122430,996
123690,122430,1012
123720,122430,1051
123750,122430,1097
123780,122430,1124
123810,122430,1140
123840,122430,1144
123870,122430,1132
123900,122430,1132
123930,122430,1137
123960,122430,1138
123990,122430,1135
124020,122430,1135
124050,122430,1141
124080,122430,1149
124110,122430,1160
124140,122430,1161
124170,122430,1165
124200,122430,1176
124230,122430,1191
124260,122430,1218
124290,122430,1257
124320,122430,1299
124350,122430,1340
124380,122430,1372
124410,122430,1408
124440,122430,1439
124470,122430,1465
120000,122460,339
120030,122460,342
120060,122460,341
120090,122460,340
120120,122460,353
120150,122460,364
120180,122460,374
120210,122460,379
120240,122460,389
120270,122460,407
120300,122460,418
120330,122460,422
120360,122460,421
120390,122460,430
120420,122460,447
120450,122460,456
120480,122460,465
120510,122460,468
120540,122460,470
120570,122460,479
120600,122460,493
120630,122460,515
120660,122460,538
120690,122460,560
120720,122460,577
120750,122460,595
120780,122460,608
120810,122460,618
120840,122460,632
120870,122460,649
120900,122460,669
120930,122460,703
120960,122460,737
120990,122460,764
121020,122460,787
121050,122460,812
121080,122460,848
121110,122460,872
121140,122460,896
121170,122460,926
121200,122460,962
121230,122460,1004
121260,122460,1049
121290,122460,1088
121320,122460,1130
121350,122460,1167
121380,122460,1194
121410,122460,1213
121440,122460,1214
121470,122460,1219
121500,122460,1235
121530,122460,1240
121560,122460,1252
121590,122460,1257
121620,122460,1262
121650,122460,1275
121680,122460,1303
121710,122460,1326
121740,122460,1343
121770,122460,1348
121800,122460,1352
121830,122460,1358
121860,122460,1363
121890,122460,1363
121920,122460,1366
121950,122460,1371
121980,122460,1374
122010,122460,1377
122040,122460,1380
122070,122460,1381
122100,122460,1380
122130,122460,1376
122160,122460,1360
122190,122460,1305
122220,122460,1260
122250,122460,1227
122280,122460,1180
122310,122460,1149
122340,122460,1128
122370,122460,1125
122400,122460,1118
122430,122460,1104
122460,122460,1077
122490,122460,1059
122520,122460,1047
122550,122460,1036
122580,122460,1033
122610,122460,1028
122640,122460,1021
122670,122460,1013
122700,122460,1005
122730,122460,991
122760,122460,977
122790,122460,964
122820,122460,953
122850,122460,941
122880,122460,942
122910,122460,961
122940,122460,974
122970,122460,970
123000,122460,958
123030,122460,951
123060,122460,947
123090,122460,943
123120,122460,941
123150,122460,943
123180,122460,929
123210,122460,922
123240,122460,931
123270,122460,939
123300,122460,943
123330,122460,935
123360,122460,909
123390,122460,891
123420,122460,896
123450,122460,916
123480,122460,939
123510,122460,955
123540,122460,968
123570,122460,982
123600,122460,978
123630,122460,971
123660,122460,969
123690,122460,979
123720,122460,1009
123750,122460,1054
123780,122460,1080
123810,122460,1090
123840,122460,1088
123870,122460,1082
123900,122460,1080
123930,122460,1086
123960,122460,1093
123990,122460,1099
124020,122460,1107
124050,122460,1122
124080,122460,1131
124110,122460,1139
124140,122460,1142
124170,122460,1148
124200,122460,1153
124230,122460,1164
124260,122460,1190
124290,122460,1227
124320,122460,1272
124350,122460,1318
124380,122460,1361
124410,122460,1394
124440,122460,1433
124470,122460,1466
120000,122490,344
120030,122490,345
120060,122490,346
120090,122490,349
120120,122490,357
120150,122490,366
120180,122490,374
120210,122490,384
120240,122490,392
120270,122490,403
120300,122490,415
120330,122490,427
120360,122490,430
120390,122490,431
120420,122490,439
120450,122490,455
120480,122490,469
120510,122490,477
120540,122490,483
120570,122490,492
120600,122490,500
120630,122490,521
120660,122490,540
120690,122490,559
120720,122490,576
120750,122490,595
120780,122490,611
120810,122490,625
120840,122490,644
120870,122490,658
120900,122490,669
120930,122490,702
120960,122490,729
120990,122490,754
121020,122490,771
121050,122490,797
121080,122490,830
121110,122490,861
121140,122490,881
121170,122490,909
121200,122490,947
121230,122490,992
121260,122490,1042
121290,122490,1089
121320,122490,1134
121350,122490,1178
121380,122490,1211
121410,122490,1235
121440,122490,1246
121470,122490,1253
121500,122490,1259
121530,122490,1262
121560,122490,1262
121590,122490,1263
121620,122490,1266
121650,122490,1272
121680,122490,1288
121710,122490,1316
121740,122490,1338
121770,122490,1350
121800,122490,1355
121830,122490,1360
121860,122490,1363
121890,122490,1367
121920,122490,1372
121950,122490,1373
121980,122490,1375
122010,122490,1378
122040,122490,1382
122070,122490,1386
122100,122490,1386
122130,122490,1391
122160,122490,1375
122190,122490,1331
122220,122490,1250
122250,122490,1196
